0.058298,0.091423,0.079148,0.039592,0.012928,1.3201e-18,-0.012928,-0.039592,-0.080326,-0.10274,-0.09838,-0.091686,-0.079893,-0.062553,-0.038396,1.7083e-16,0.038396,0.062553,0.079893,0.091686,0.09838,0.10274,0.080326,0.039592,0.012928,7.9782e-18,-0.012928,-0.039592,-0.080326,-0.10272,-0.098289,-0.091536,-0.10427,-0.19882,-0.34161,-0.32035,-0.12537,0.035945,0.099931,0.10574,0.10152,0.10274,0.080326,0.039592,0.012928,1.1533e-18,-0.012928,-0.039592,-0.080326,-0.10272,-0.098289,-0.091536,-0.079802,-0.059397,-0.027477,0.0059821
0.111,0.12272,0.093986,0.067781,0.041157,5.8008e-18,-0.041157,-0.067781,-0.093242,-0.12654,-0.14017,-0.11797,-0.088718,-0.080232,-0.058821,2.8728e-16,0.058821,0.080232,0.088718,0.11797,0.14017,0.12654,0.093242,0.067781,0.041157,3.379e-17,-0.041157,-0.067781,-0.092522,-0.12322,-0.13516,-0.1173,-0.1253,-0.26441,-0.46492,-0.43362,-0.16752,0.044326,0.12176,0.14114,0.14534,0.12654,0.093242,0.067781,0.041157,9.137e-18,-0.041157,-0.067781,-0.092522,-0.12322,-0.13516,-0.1173,-0.092911,-0.078197,-0.041538,0.0098628
0.071804,0.090246,0.10237,0.10941,0.074824,1.4295e-17,-0.074824,-0.10941,-0.10749,-0.12309,-0.15525,-0.13809,-0.082616,-0.052944,-0.035396,1.7196e-16,0.035396,0.052944,0.082616,0.13809,0.15525,0.12309,0.10749,0.10941,0.074824,4.7077e-17,-0.074824,-0.10941,-0.10427,-0.1085,-0.13405,-0.13713,-0.13863,-0.26665,-0.47845,-0.45696,-0.19145,0.014827,0.10265,0.15214,0.15838,0.12309,0.10749,0.10941,0.074824,1.7498e-17,-0.074824,-0.10941,-0.10427,-0.1085,-0.13405,-0.13713,-0.10265,-0.064142,-0.027704,0.0059821
0.013595,0.073241,0.1257,0.12054,0.066296,7.3562e-18,-0.066296,-0.12054,-0.13705,-0.1364,-0.15638,-0.15463,-0.097081,-0.038252,-0.011555,3.8515e-17,0.011555,0.038252,0.097081,0.15463,0.15638,0.1364,0.13705,0.12054,0.066296,2.4303e-17,-0.066296,-0.12054,-0.13173,-0.11255,-0.12239,-0.15463,-0.16895,-0.27021,-0.46934,-0.45629,-0.20268,-0.00010123,0.10155,0.15776,0.15708,0.1364,0.13705,0.12054,0.066296,2.0968e-17,-0.066296,-0.12054,-0.13173,-0.11255,-0.12239,-0.15463,-0.13108,-0.061399,-0.014439,0.0013348
-0.014712,0.085612,0.14056,0.09558,0.033898,1.7865e-18,-0.033898,-0.09558,-0.15376,-0.1577,-0.15011,-0.16412,-0.13047,-0.054491,-0.0092681,-1.0219e-18,0.0092681,0.054491,0.13047,0.16412,0.15011,0.1577,0.15376,0.09558,0.033898,1.0413e-18,-0.033898,-0.09558,-0.15053,-0.14339,-0.13017,-0.16523,-0.19026,-0.28013,-0.46949,-0.45699,-0.20176,0.015994,0.13047,0.16412,0.15011,0.1577,0.15376,0.09558,0.033898,8.2696e-18,-0.033898,-0.09558,-0.15053,-0.14339,-0.13017,-0.16523,-0.15176,-0.069105,-0.012495,0
-0.021242,0.093865,0.14328,0.080348,0.019266,1.7151e-19,-0.019266,-0.080348,-0.15649,-0.16609,-0.14641,-0.16701,-0.14668,-0.065766,-0.011775,-1.6146e-18,0.011775,0.065766,0.14668,0.16701,0.14641,0.16609,0.15649,0.080348,0.019266,-2.4806e-18,-0.019266,-0.080348,-0.15505,-0.15981,-0.13803,-0.16835,-0.19522,-0.28361,-0.47059,-0.45737,-0.19943,0.027237,0.14668,0.16701,0.14641,0.16609,0.15649,0.080348,0.019266,3.3074e-18,-0.019266,-0.080348,-0.15505,-0.15981,-0.13803,-0.16835,-0.1567,-0.072402,-0.013215,0
-0.014712,0.085612,0.14056,0.09558,0.033898,1.464e-18,-0.033898,-0.09558,-0.15376,-0.1577,-0.15011,-0.16412,-0.13047,-0.054491,-0.0092681,-1.0219e-18,0.0092681,0.054491,0.13047,0.16412,0.15011,0.1577,0.15336,0.093787,0.031343,-4.919e-18,-0.031343,-0.093787,-0.15013,-0.14339,-0.13017,-0.16523,-0.19026,-0.28013,-0.46949,-0.45699,-0.20176,0.015994,0.13047,0.16412,0.15011,0.1577,0.15376,0.09558,0.033898,8.7033e-18,-0.033898,-0.09558,-0.15053,-0.14339,-0.13017,-0.16523,-0.15176,-0.069105,-0.012495,0
0.013595,0.073241,0.1257,0.12054,0.066296,7.3562e-18,-0.066296,-0.12054,-0.13705,-0.1364,-0.15708,-0.15776,-0.10155,-0.038252,-0.0077834,4.4706e-17,0.0077834,0.038252,0.10155,0.15776,0.15708,0.13374,0.12149,0.084499,0.030984,-9.7995e-18,-0.030984,-0.084499,-0.11617,-0.10989,-0.12239,-0.15463,-0.16895,-0.27021,-0.46934,-0.45629,-0.20268,-0.00010123,0.10155,0.15776,0.15708,0.1364,0.13705,0.12054,0.066296,2.0968e-17,-0.066296,-0.12054,-0.13173,-0.11255,-0.12239,-0.15463,-0.13108,-0.061399,-0.014439,0.0013348
0.07216,0.090933,0.10273,0.10944,0.074803,1.4295e-17,-0.074803,-0.10944,-0.10787,-0.12385,-0.15891,-0.15264,-0.10343,-0.053451,-0.018612,2.0189e-16,0.018612,0.053451,0.10343,0.15264,0.15891,0.1093,0.028631,-0.060864,-0.079882,-1.6443e-05,0.079808,0.060742,-0.025478,-0.094719,-0.13458,-0.13762,-0.13944,-0.26733,-0.47895,-0.45734,-0.19151,0.015302,0.10343,0.15264,0.15891,0.12385,0.10787,0.10944,0.074803,1.7498e-17,-0.074803,-0.10944,-0.10464,-0.10926,-0.13458,-0.13762,-0.10343,-0.064648,-0.027821,0.0059821
0.11259,0.12649,0.09942,0.076208,0.048674,-1.8947e-18,-0.048674,-0.076208,-0.099467,-0.13447,-0.15604,-0.15166,-0.12908,-0.083201,-0.031482,3.3151e-16,0.031482,0.083201,0.12908,0.15166,0.15674,0.10282,-0.081559,-0.31353,-0.30035,-0.00072238,0.2995,0.31547,0.086975,-0.096441,-0.14586,-0.12782,-0.13483,-0.2795,-0.4917,-0.45987,-0.17911,0.045085,0.12908,0.15166,0.15604,0.13447,0.099467,0.076208,0.049374,0.0031363,-0.044203,-0.076208,-0.10322,-0.13429,-0.14656,-0.12782,-0.10023,-0.081167,-0.042064,0.0098628
