0.27505,0.19994,0.10824,0.088063,0.033562,-0.12268,-0.20305,-0.010959,0.26067,0.079655,-0.38745,-0.44429,-0.31088,-0.27733,-0.29545,-0.35139,-0.50566,-0.46397,-0.36085,-0.31666,-0.42695,-0.46939,-0.44194,-0.44024,-0.51033,-0.44325,-0.35622,-0.42308,-0.45232,-0.32714,-0.42805,-0.51215,-0.33535,-0.29052,-0.38747,-0.31497,-0.46678,-0.41529,-0.25314,-0.45402,-0.31059,0.15258,0.029642,-0.1723,0.065795,0.10651,-0.051457,-0.048181,-0.033659,-0.13179,-0.21925
-0.043849,-0.13522,-0.11113,0.074619,0.096202,-0.10272,-0.11056,0.079749,0.17398,0.10755,-0.18452,-0.35295,-0.37712,-0.49083,-0.53686,-0.40733,-0.32719,-0.4844,-0.53429,-0.38128,-0.24934,-0.46664,-0.58439,-0.43317,-0.35427,-0.43456,-0.45503,-0.42211,-0.37547,-0.36885,-0.41816,-0.34558,-0.24001,-0.52029,-0.62673,-0.34528,-0.17426,-0.36103,-0.46351,-0.3657,-0.21359,-0.27628,-0.18473,0.17324,0.22997,-0.025296,-0.20655,-0.089015,0.1139,0.23749,0.30291
-0.17,-0.10364,-0.025354,0.053101,0.032219,-0.04509,0.034297,0.13694,0.098533,0.051086,-0.17313,-0.40431,-0.49894,-0.51704,-0.42452,-0.37322,-0.42354,-0.44373,-0.4205,-0.36161,-0.35713,-0.42231,-0.48503,-0.4685,-0.41356,-0.40171,-0.46354,-0.46992,-0.42338,-0.39954,-0.3966,-0.35976,-0.35663,-0.49701,-0.52914,-0.29389,-0.20597,-0.43578,-0.57532,-0.43914,-0.079828,-0.047108,-0.10583,-0.036333,-0.053617,0.0030542,0.017052,-0.1022,-0.060395,0.30605,0.66677
-0.23976,-0.0029043,0.12894,0.068737,-0.04321,-0.048159,0.081108,0.15609,0.077012,-0.0055931,-0.25724,-0.47702,-0.52638,-0.45427,-0.27151,-0.40153,-0.541,-0.41613,-0.24188,-0.35146,-0.53095,-0.42861,-0.32788,-0.48518,-0.49051,-0.38825,-0.43125,-0.51787,-0.49355,-0.3721,-0.3489,-0.43326,-0.4724,-0.42877,-0.34373,-0.31034,-0.37522,-0.46949,-0.53742,-0.50925,-0.18384,0.19685,0.11541,-0.16627,-0.26164,0.035288,0.20502,-0.075221,-0.19582,0.22621,0.69307
-0.38838,-0.067275,0.15279,0.11529,-0.044014,-0.12439,-0.022312,0.1067,0.093893,0.0036432,-0.30357,-0.49425,-0.41785,-0.33777,-0.38104,-0.48071,-0.53154,-0.45027,-0.24922,-0.32842,-0.58843,-0.53056,-0.30704,-0.36675,-0.46621,-0.42326,-0.38048,-0.51103,-0.51547,-0.28046,-0.29174,-0.45616,-0.44049,-0.36739,-0.37082,-0.43079,-0.48332,-0.3963,-0.27945,-0.50631,-0.49714,0.043834,0.30229,0.15437,-0.095606,-0.018693,0.10352,-0.035438,-0.10972,0.11067,0.43847
-0.55114,-0.23669,0.029681,0.03593,-0.0045357,0.024121,-0.0091472,-0.064869,-0.019331,0.084382,-0.13844,-0.42326,-0.42781,-0.43183,-0.47036,-0.42361,-0.4064,-0.47995,-0.42936,-0.35732,-0.45781,-0.47598,-0.42359,-0.42186,-0.46976,-0.45778,-0.38489,-0.4408,-0.43705,-0.28886,-0.36948,-0.41758,-0.25191,-0.33822,-0.5218,-0.51233,-0.47729,-0.34924,-0.22313,-0.54484,-0.57402,-0.0073549,0.35005,0.25112,0.020181,0.044617,0.066294,-0.15117,-0.18872,0.20284,0.64703
-0.55892,-0.27056,-0.065233,-0.12667,-0.046744,0.20722,0.093618,-0.18335,-0.12487,0.15243,0.037787,-0.35854,-0.53525,-0.56328,-0.45206,-0.27758,-0.29657,-0.48461,-0.53988,-0.4222,-0.26021,-0.29532,-0.4772,-0.58216,-0.51145,-0.39735,-0.41728,-0.39627,-0.34487,-0.412,-0.47238,-0.34363,-0.12908,-0.36891,-0.59291,-0.52277,-0.38233,-0.35805,-0.44807,-0.55495,-0.36658,0.12169,0.1648,-0.024726,-0.029164,0.22454,0.18723,-0.29092,-0.37466,0.37233,0.85811
-0.22546,0.018527,0.077795,-0.16021,-0.23059,-0.013792,0.013391,-0.031891,0.091837,0.08419,-0.23301,-0.41245,-0.43738,-0.44664,-0.39174,-0.3553,-0.39933,-0.44947,-0.43567,-0.43539,-0.44687,-0.23461,-0.29363,-0.59483,-0.4788,-0.23896,-0.44917,-0.50175,-0.43942,-0.48108,-0.40546,-0.28263,-0.34133,-0.43578,-0.50317,-0.48453,-0.32524,-0.33907,-0.52087,-0.22065,-0.012267,0.020202,-0.2032,-0.1768,0.055359,0.28096,0.19466,-0.16961,-0.24843,0.24253,0.71956
-0.20127,0.13341,0.20422,-0.11925,-0.22363,0.020547,-0.040146,-0.055668,0.21395,-0.025943,-0.47123,-0.43346,-0.3159,-0.33687,-0.29424,-0.40836,-0.51803,-0.43764,-0.30987,-0.43187,-0.57842,-0.35021,-0.1191,-0.41511,-0.43892,-0.37211,-0.48124,-0.54088,-0.54244,-0.52048,-0.37844,-0.27247,-0.3839,-0.45605,-0.37883,-0.28212,-0.38279,-0.53442,-0.69431,-0.68874,0.69342,0.59072,-0.2194,-0.03504,0.10729,0.084455,0.0074435,-0.0015601,-0.020231,-0.10695,-0.19778
-0.39763,-0.033099,0.13668,-0.025307,0.025071,0.25925,-0.051113,-0.24415,0.12965,-0.0052076,-0.41982,-0.36589,-0.35337,-0.41308,-0.2771,-0.38585,-0.52571,-0.426,-0.30856,-0.40789,-0.5322,-0.44213,-0.22908,-0.22543,-0.47104,-0.55352,-0.44416,-0.46922,-0.56863,-0.53481,-0.41875,-0.31896,-0.3228,-0.4066,-0.28246,-0.08338,-0.51606,-0.94898,-0.70533,0.20455,-0.049378,0.82861,0.85398,0.14927,0.0057298,-0.18301,-0.16321,0.025093,0.053575,-0.25751,-0.60524
0.029338,-0.093637,-0.096282,0.099594,0.20522,0.047426,-0.18415,-0.16814,0.10141,0.22814,-0.13082,-0.26693,-0.27318,-0.2706,-0.44873,-0.44235,-0.42782,-0.37671,-0.32376,-0.33331,-0.40108,-0.44458,-0.45916,-0.44507,-0.42995,-0.37983,-0.30908,-0.41834,-0.54099,-0.49573,-0.34069,-0.37923,-0.54688,-0.43723,-0.1931,-0.2811,-0.45938,-0.93814,-0.69071,0.087015,0.86717,0.65481,0.097508,0.025554,-0.17819,-0.1381,-0.0032723,-0.044372,-0.059992,0.10732,0.30431
0.42467,-0.057798,-0.26636,0.0012378,0.21495,0.049487,-0.16057,-0.13244,0.093566,0.27768,-0.90665,-0.72363,-0.090499,0.5641,0.73638,-0.44174,-0.42146,-0.4362,-0.38128,-0.29006,-0.31288,-0.45515,-0.53516,-0.49676,-0.41613,-0.38254,-0.40791,-0.42074,-0.39333,-0.31929,-0.27752,-0.41226,-0.55161,-0.47064,-0.38439,-0.42511,-0.31287,-0.31661,-0.70616,-0.71013,0.70155,0.8596,0.10773,0.00089218,-0.16871,0.018644,0.18049,-0.04682,-0.15209,0.20171,0.63183
0.39782,0.010699,-0.23474,-0.16478,0.12485,0.29058,0.024191,-0.19216,0.0060646,0.093506,-0.9199,-0.9283,-0.1206,0.82658,0.80006,-0.3799,-0.5273,-0.52533,-0.43198,-0.30789,-0.30853,-0.50624,-0.53434,-0.32997,-0.3494,-0.52837,-0.55796,-0.49251,-0.3246,-0.16128,-0.30491,-0.41758,-0.35823,-0.47443,-0.55464,-0.39339,-0.19585,-0.27712,-0.50607,-0.31985,-0.2228,0.061023,0.1854,0.087379,-0.035559,0.084705,0.18378,0.022579,-0.12007,-0.045015,0.14096
0.11277,0.052455,0.018199,0.022311,0.054657,0.083742,0.049938,-0.076967,-0.15998,-0.0083134,-0.91253,-0.71465,-0.079587,0.61087,0.80308,-0.43839,-0.56809,-0.47015,-0.39466,-0.34531,-0.30255,-0.53201,-0.61592,-0.39233,-0.22479,-0.27941,-0.34506,-0.47434,-0.50232,-0.3658,-0.38564,-0.50921,-0.49038,-0.38361,-0.32615,-0.34764,-0.37033,-0.31959,-0.34694,-0.54936,-0.40324,0.16948,0.15485,-0.10239,-0.082518,0.036954,0.062329,0.014658,-0.0058589,0.054946,0.15618
-0.44587,-0.036281,0.24259,0.21214,-0.01857,-0.17308,-0.029546,0.038908,-0.10053,0.069005,-0.048449,-0.24211,-0.3017,-0.22781,-0.24312,-0.4004,-0.52735,-0.43788,-0.37998,-0.38694,-0.41554,-0.55131,-0.54651,-0.27784,-0.25668,-0.37204,-0.30258,-0.39747,-0.50087,-0.4585,-0.50868,-0.57527,-0.48926,-0.20972,-0.16894,-0.45011,-0.50208,-0.38027,-0.37528,-0.46823,-0.26496,0.15976,0.082701,-0.082023,-0.03531,-0.032748,-0.091439,-0.052151,0.072852,0.25109,0.42535
-0.56981,-0.1184,0.22692,0.19265,-0.041114,-0.19961,-0.12908,0.042014,0.12153,0.12537,-0.13261,-0.4128,-0.51423,-0.47708,-0.28315,-0.30337,-0.45594,-0.46399,-0.41956,-0.45707,-0.54326,-0.5357,-0.31165,-0.098847,-0.44438,-0.64326,-0.48214,-0.12815,-0.13938,-0.21623,-0.57337,-0.58178,-0.24637,-0.089229,-0.38006,-0.56575,-0.47357,-0.39964,-0.53975,-0.45724,-0.096802,-0.0014213,-0.024118,0.11636,0.13694,-0.010179,-0.15101,-0.1311,0.036028,0.30828,0.5581
0.27285,0.051865,-0.035653,0.085072,0.072053,-0.15378,-0.18226,0.016448,0.10272,-0.081137,-0.25843,-0.16725,-0.30983,-0.52801,-0.46381,-0.42596,-0.41586,-0.3414,-0.21914,-0.52956,-0.51566,-0.41132,-0.3501,-0.41182,-0.46322,-0.43858,-0.91788,-0.71879,0.021547,0.60089,0.69839,-0.54638,-0.30827,-0.29245,-0.49224,-0.51636,-0.36412,-0.38064,-0.55768,-0.39914,0.039994,-0.025466,-0.19038,-0.026538,0.13863,0.1185,-0.043797,-0.16602,-0.099324,0.22486,0.54552
0.3684,0.11827,-0.038851,-0.0083304,0.0017239,-0.066978,-0.020624,-0.00092407,-0.12961,-0.13379,-0.14734,-0.20225,-0.35466,-0.47767,-0.42946,-0.50203,-0.50585,-0.65519,-0.17525,0.53598,-0.46709,-0.42339,-0.46048,-0.47411,-0.37614,-0.25564,-0.91933,-0.91484,-0.060956,0.80039,0.7206,-0.4333,-0.33279,-0.42942,-0.55164,-0.49699,-0.36028,-0.38514,-0.48249,-0.29918,0.046331,-0.051955,-0.1606,-0.054565,-0.050498,0.017577,0.074664,-0.014356,-0.11719,-0.13821,-0.1015
-0.35534,-0.010577,0.15614,0.0013338,-0.1307,0.0017149,0.18286,0.0045769,-0.2969,0.00041985,0.071286,-0.43506,-0.55261,-0.40616,-0.29703,-0.47542,-0.93588,-0.7018,0.17315,0.61574,0.68384,-0.56081,-0.48547,-0.23937,-0.22573,-0.42331,-0.93314,-0.70968,0.016314,0.54592,0.71266,-0.30564,-0.22773,-0.38949,-0.52882,-0.51558,-0.48885,-0.45859,-0.36849,-0.2433,-0.11289,-0.10546,0.013464,0.089793,-0.18088,-0.18164,0.076195,0.1565,-0.013797,-0.39868,-0.69971
