0.017948,0.018607,0.013383,0.0053733,-0.0014549,0.0027809,0.016808,0.022397,0.0091157,-0.0033514,0.017571,0.077015,0.15034,0.22456,0.30066,0.38012,0.4636,0.55064,0.63661,0.71632,0.79253,0.87488,0.96696,1.0608,1.1504,1.2358,1.3174,1.398,1.4783,1.5544,1.6306,1.7109,1.7883,1.8659,1.9507,2.0312,2.1036,2.1782,2.2545,2.3287,2.3898,2.4201,2.4297,2.4337,2.4297,2.4218,2.4236,2.4319,2.4358,2.3017,1.7057
0.013478,0.02077,0.023992,0.019161,0.011306,0.014244,0.025339,0.024652,0.0059,-0.0086766,0.015329,0.08969,0.19144,0.3029,0.41656,0.5271,0.63614,0.74995,0.86576,0.97336,1.0733,1.1807,1.3035,1.4287,1.5452,1.6564,1.7679,1.8804,1.9901,2.0936,2.1955,2.2981,2.3975,2.5057,2.6287,2.74,2.8307,2.9251,3.0339,3.1404,3.2193,3.2596,3.2783,3.2845,3.2786,3.2717,3.2765,3.2884,3.2919,3.1012,2.2874
0.0097103,0.020306,0.024864,0.019669,0.013383,0.01551,0.018548,0.0083372,-0.011809,-0.021974,0.005108,0.085433,0.20096,0.32764,0.44926,0.56389,0.68022,0.80001,0.91559,1.0236,1.1315,1.2475,1.3717,1.4983,1.6204,1.7374,1.856,1.9797,2.1018,2.2147,2.3212,2.427,2.5344,2.6521,2.7793,2.8921,2.9862,3.0886,3.2124,3.3345,3.418,3.4527,3.4639,3.4696,3.474,3.4761,3.477,3.484,3.4897,3.286,2.4167
0.0077641,0.017593,0.016286,0.0057218,0.00065645,0.0048326,0.0054676,-0.0072949,-0.025186,-0.029859,0.003093,0.090237,0.21103,0.33568,0.44988,0.56207,0.68452,0.80734,0.91501,1.016,1.1312,1.2567,1.3762,1.4939,1.6155,1.7345,1.8525,1.9782,2.1064,2.2212,2.3239,2.4298,2.5426,2.6592,2.7753,2.8834,2.9865,3.0973,3.2209,3.3455,3.439,3.4722,3.4659,3.4598,3.469,3.4769,3.4718,3.4719,3.4812,3.2846,2.4172
-0.0039432,0.0071145,0.0077662,-0.0023308,-0.0063244,-0.0019771,-0.00017718,-0.0065591,-0.01663,-0.018197,0.013987,0.10009,0.21794,0.33729,0.45002,0.56506,0.68938,0.81346,0.92269,1.025,1.1439,1.2744,1.3941,1.5085,1.6295,1.7506,1.8678,1.9905,2.117,2.2287,2.3277,2.4326,2.5424,2.6513,2.7634,2.8795,2.9968,3.1115,3.2234,3.3431,3.4522,3.4978,3.4815,3.4557,3.4518,3.4542,3.4465,3.4471,3.4611,3.2711,2.4099
-0.021761,-0.0081839,0.0027751,0.0033589,0.0045865,0.004961,0.0027768,0.0039415,0.0054586,0.005234,0.027567,0.10273,0.21641,0.33972,0.46003,0.57563,0.69089,0.81105,0.92967,1.0414,1.156,1.276,1.3943,1.5159,1.6431,1.7662,1.8824,2.0001,2.1188,2.2276,2.3299,2.4338,2.5322,2.6313,2.7491,2.8797,3.0055,3.1179,3.2236,3.3421,3.4571,3.509,3.4936,3.4629,3.4489,3.4399,3.4271,3.4329,3.456,3.2687,2.4045
-0.027862,-0.017819,-0.0050473,0.0053126,0.017345,0.01916,0.013533,0.017128,0.023091,0.022177,0.039824,0.10988,0.22258,0.35052,0.47387,0.58443,0.6902,0.80606,0.93024,1.0496,1.1606,1.2659,1.3751,1.5022,1.6374,1.7597,1.874,1.9917,2.109,2.2224,2.3334,2.4366,2.5272,2.6241,2.7476,2.8833,3.0069,3.1186,3.2389,3.3717,3.472,3.5007,3.4876,3.4742,3.4662,3.4482,3.4262,3.4328,3.4622,3.276,2.4067
-0.015101,-0.013736,-0.013811,-0.0056303,0.014489,0.024286,0.022665,0.026102,0.026188,0.023719,0.052673,0.13303,0.24371,0.36264,0.47616,0.58198,0.69034,0.80744,0.92753,1.046,1.1625,1.2674,1.3648,1.4813,1.6122,1.7312,1.8461,1.971,2.0991,2.2251,2.3433,2.4449,2.5367,2.6394,2.7605,2.8843,3.0016,3.1355,3.3148,3.4936,3.564,3.527,3.4864,3.4798,3.4772,3.4578,3.4353,3.4381,3.4609,3.2772,2.4163
0.0020354,0.0010732,-0.008712,-0.0092212,0.0049456,0.011531,0.011932,0.018929,0.01658,0.014547,0.056833,0.14876,0.25645,0.36402,0.46692,0.57114,0.68763,0.80835,0.92065,1.0329,1.1558,1.2709,1.3647,1.4641,1.5821,1.7019,1.8224,1.9531,2.0923,2.2305,2.3535,2.4554,2.552,2.6586,2.7685,2.8707,2.9915,3.1952,3.4885,3.7271,3.7601,3.6337,3.5171,3.4752,3.4657,3.4567,3.45,3.453,3.464,3.2836,2.437
0.0068216,0.010727,0.0069981,0.0030662,0.00063008,-0.0075985,-0.0080444,0.0066285,0.0089094,0.0070105,0.055875,0.16431,0.28114,0.38257,0.47278,0.5721,0.69022,0.81018,0.9169,1.022,1.1409,1.261,1.364,1.4626,1.575,1.6967,1.8182,1.9446,2.0833,2.2237,2.347,2.452,2.5568,2.6673,2.7676,2.855,2.9894,3.2701,3.6611,3.9151,3.9059,3.7191,3.5381,3.4568,3.4425,3.4497,3.4596,3.4661,3.4715,3.2904,2.4475
