0.27505,0.19994,0.10824,0.088063,0.033562,-0.12268,-0.20305,-0.010959,0.26067,0.079655,-0.42964,-0.515,-0.39347,-0.36594,-0.38465,-0.41975,-0.57039,-0.53566,-0.44089,-0.38963,-0.49923,-0.54012,-0.5116,-0.50534,-0.57576,-0.51743,-0.44138,-0.49818,-0.5258,-0.41529,-0.50455,-0.57698,-0.41001,-0.36448,-0.46902,-0.39419,-0.53805,-0.48482,-0.34407,-0.5273,-0.34755,0.15258,0.029642,-0.1723,0.065795,0.10651,-0.051457,-0.048181,-0.033659,-0.13179,-0.21925
-0.043849,-0.13522,-0.11113,0.074619,0.096202,-0.10272,-0.11056,0.079749,0.17398,0.10755,-0.23624,-0.43718,-0.45921,-0.55912,-0.59799,-0.48564,-0.41558,-0.55356,-0.59637,-0.46349,-0.3457,-0.53821,-0.6392,-0.50919,-0.43984,-0.50969,-0.52781,-0.49955,-0.45856,-0.45276,-0.49606,-0.43197,-0.33584,-0.58405,-0.67517,-0.43167,-0.27669,-0.44379,-0.53536,-0.44861,-0.26421,-0.27628,-0.18473,0.17324,0.22997,-0.025296,-0.20655,-0.089015,0.1139,0.23749,0.30291
-0.17,-0.10364,-0.025354,0.053101,0.032219,-0.04509,0.034297,0.13694,0.098533,0.051086,-0.22518,-0.48396,-0.56592,-0.58071,-0.50163,-0.45544,-0.5008,-0.51791,-0.49792,-0.44374,-0.44192,-0.49936,-0.55337,-0.53762,-0.49185,-0.48147,-0.53487,-0.54063,-0.50066,-0.47973,-0.47724,-0.44473,-0.44152,-0.56262,-0.59203,-0.38454,-0.3059,-0.51142,-0.63132,-0.51359,-0.13231,-0.047108,-0.10583,-0.036333,-0.053617,0.0030542,0.017052,-0.1022,-0.060395,0.30605,0.66677
-0.23976,-0.0029043,0.12894,0.068737,-0.04321,-0.048159,0.081108,0.15609,0.077012,-0.0055931,-0.30624,-0.54672,-0.58898,-0.52753,-0.36547,-0.48147,-0.60213,-0.4939,-0.33885,-0.43707,-0.5936,-0.50305,-0.41535,-0.55425,-0.55885,-0.46957,-0.50742,-0.58237,-0.56105,-0.45512,-0.43514,-0.50927,-0.5429,-0.505,-0.43029,-0.40021,-0.4582,-0.53908,-0.5991,-0.57393,-0.23521,0.19685,0.11541,-0.16627,-0.26164,0.035288,0.20502,-0.075221,-0.19582,0.22621,0.69307
-0.38838,-0.067275,0.15279,0.11529,-0.044014,-0.12439,-0.022312,0.1067,0.093893,0.0036432,-0.35023,-0.56201,-0.49583,-0.42486,-0.46355,-0.54963,-0.59409,-0.524,-0.34511,-0.41558,-0.64227,-0.59311,-0.39629,-0.44939,-0.53751,-0.49948,-0.46162,-0.57612,-0.58011,-0.37393,-0.38412,-0.52906,-0.51553,-0.44968,-0.45382,-0.5071,-0.55212,-0.47597,-0.37298,-0.5707,-0.53211,0.043834,0.30229,0.15437,-0.095606,-0.018693,0.10352,-0.035438,-0.10972,0.11067,0.43847
-0.55114,-0.23669,0.029681,0.03593,-0.0045357,0.024121,-0.0091472,-0.064869,-0.019331,0.084382,-0.19163,-0.49993,-0.50385,-0.50797,-0.54032,-0.50017,-0.48561,-0.54875,-0.50585,-0.44099,-0.53037,-0.54425,-0.49894,-0.49931,-0.54068,-0.53053,-0.46684,-0.51556,-0.51214,-0.38064,-0.45328,-0.49531,-0.34768,-0.42284,-0.58544,-0.57749,-0.54742,-0.43523,-0.32184,-0.605,-0.60327,-0.0073549,0.35005,0.25112,0.020181,0.044617,0.066294,-0.15117,-0.18872,0.20284,0.64703
-0.55892,-0.27056,-0.065233,-0.12667,-0.046744,0.20722,0.093618,-0.18335,-0.12487,0.15243,-0.017569,-0.44328,-0.5971,-0.62082,-0.52528,-0.37137,-0.38847,-0.55377,-0.6012,-0.49963,-0.35547,-0.38735,-0.54551,-0.6365,-0.57682,-0.47696,-0.4936,-0.47681,-0.43093,-0.49059,-0.54275,-0.43049,-0.23437,-0.45254,-0.6463,-0.58645,-0.46464,-0.44262,-0.52213,-0.6124,-0.40951,0.12169,0.1648,-0.024726,-0.029164,0.22454,0.18723,-0.29092,-0.37466,0.37233,0.85811
-0.22546,0.018527,0.077795,-0.16021,-0.23059,-0.013792,0.013391,-0.031891,0.091837,0.08419,-0.28269,-0.48691,-0.51121,-0.52082,-0.47253,-0.43996,-0.47952,-0.52264,-0.51137,-0.51015,-0.52111,-0.32897,-0.3856,-0.64748,-0.54753,-0.33391,-0.52132,-0.56782,-0.51463,-0.55025,-0.48426,-0.37592,-0.4283,-0.50887,-0.56883,-0.55362,-0.41335,-0.42644,-0.58461,-0.2671,-0.047159,0.020202,-0.2032,-0.1768,0.055359,0.28096,0.19466,-0.16961,-0.24843,0.24253,0.71956
-0.20127,0.13341,0.20422,-0.11925,-0.22363,0.020547,-0.040146,-0.055668,0.21395,-0.025943,-0.508,-0.50922,-0.40572,-0.42444,-0.38604,-0.48643,-0.58244,-0.51309,-0.40007,-0.50727,-0.6337,-0.43632,-0.22426,-0.49315,-0.5094,-0.45523,-0.55084,-0.60162,-0.60341,-0.58445,-0.46115,-0.36635,-0.46567,-0.5289,-0.46153,-0.37331,-0.45899,-0.59654,-0.70366,-0.69981,0.69189,0.58699,-0.2194,-0.03504,0.10729,0.084455,0.0074435,-0.0015601,-0.020231,-0.10695,-0.19778
-0.39763,-0.033099,0.13668,-0.025307,0.025071,0.25925,-0.051113,-0.24415,0.12965,-0.0052076,-0.45908,-0.44629,-0.43835,-0.49154,-0.3709,-0.46713,-0.58892,-0.50295,-0.39922,-0.48711,-0.59422,-0.51483,-0.3273,-0.32303,-0.54194,-0.6125,-0.51857,-0.54014,-0.62547,-0.59661,-0.49584,-0.40772,-0.41195,-0.48563,-0.37572,-0.19048,-0.58078,-0.95432,-0.7147,0.20455,-0.049378,0.82185,0.84859,0.14927,0.0057298,-0.18301,-0.16321,0.025093,0.053575,-0.25751,-0.60524
